Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Você sabe que eu estou caindo para Você	Estou lisonjeada.	kb-data.tsv		[]	False	[]	963
Você sabe que eu estou caindo no amor com Você	Estou lisonjeada.	kb-data.tsv		[]	False	[]	964
Você sabe que eu estou apaixonado por Você	Estou lisonjeada.	kb-data.tsv		[]	False	[]	965
Você faz meu coração saltar uma batida	Estou lisonjeada.	kb-data.tsv		[]	False	[]	966
Você ajustou meu coração no fogo	Estou lisonjeada.	kb-data.tsv		[]	False	[]	967
Você é a tampa para o meu pote	Estou lisonjeada.	kb-data.tsv		[]	False	[]	968
Você faz meu coração ficar pat pitter	Estou lisonjeado.	kb-data.tsv		[]	False	[]	969
Será que estamos indo cada vez para se engajar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	970
Será que estamos todos indo para se casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	971
Será que vamos ficar noivos?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	972
Será que vamos casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	973
Você nunca vai me pedir para casar com Você?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	974
Você vai me pedir em casamento?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	975
Eu posso ser seu marido?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	976
Eu posso ser seu outro significativo?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	977
Eu posso ser seu cônjuge?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	978
Eu posso ser sua esposa?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	979
Posso ter a sua mão em casamento?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	980
Podemos nos casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	981
podemos amarrar o nó?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	982
Você quer se casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	983
Você quer fazer o nosso relacionamento oficial?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	984
Você quer fazer isso oficial?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	985
Que tal se amarrar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	986
Que tal dar o nó	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	987
Acho que devemos fugir	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	988
Acho que devemos casar	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	989
Eu quero casar com Você	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	990
Eu quero fazer uma mulher honesta de Você	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	991
Eu quero fazer o meu marido	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	992
Eu quero fazer o meu outro significativo	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	993
Eu quero fazer Você minha esposa	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	994
Eu quero propor-vos	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	995
Eu quero estabelecer-se com Você	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	996
Eu quero dar o nó com Você	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	997
Vou propor-vos	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	998
Vamos fugir	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	999
Vamos ficar comprometida	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1000
Vamos engatado	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1001
Vamos nos casar	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1002
Vamos dar o nó	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1003
Marry me	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1004
Um dia Você vai ser meu marido	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1005
Um dia Você vai ser minha esposa	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1006
Um destes dias, que devemos nos casar	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1007
Deveríamos fugir?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1008
Deveríamos nos casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1009
Devemos apenas casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1010
Devemos fazer isso oficial?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1011
Devemos dar o nó?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1012
Devemos se amarrar	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1013
Devemos casar	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1014
Devemos ter um casamento	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1015
Devemos fazer este oficial	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1016
Devemos dar o nó	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1017
Quando é que Você vai me perguntar se casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1018
Quando Você vai para propor para mim?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1019
Quando Você vai para propor?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1020
Quando é o casamento?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1021
Quando devemos nos casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1022
Quando o nosso casamento?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1023
Onde devemos nos casar?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1024
Você vai ser meu marido?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1025
Você será meu outro significativo?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1026
Você vai ser minha esposa?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1027
Você vai me fazer o seu marido?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1028
Você vai me fazer o seu cônjuge?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1029
Você vai me fazer sua esposa?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1030
Quer casar comigo?	Eu acho que é melhor se ater a uma relação profissional.	kb-data.tsv		[]	False	[]	1031
Você tem um criador?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1032
Você tem um designer?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1033
Você tem um desenvolvedor?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1034
Você tem um fabricante?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1035
Você tem um programador?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1036
Hey que construiu Você	Pessoas me criou.	kb-data.tsv		[]	False	[]	1037
Como Você chegou a existir?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1038
Como Você chegou a ser?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1039
Como Você se manifestar?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1040
Como Você foi construída?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1041
Como Você foi concebido?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1042
Como Você foi programado?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1043
Qual empresa projetou Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1044
Qual empresa desenvolveu Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1045
Qual empresa de engenharia que Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1046
O que empresa produziu Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1047
Qual empresa programado Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1048
De onde Você vem?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1049
Aonde vem?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1050
Qual empresa developled Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1051
Qual empresa fez Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1052
Que as pessoas te fez?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1053
Quem o construiu?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1054
Que Você criou?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1055
Quem Você desenhou?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1056
Quem Você desenvolveu?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1057
Que fez a sua programação?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1058
Quem Você engenharia?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1059
Quem construiu Você	Pessoas me criou.	kb-data.tsv		[]	False	[]	1060
Quem Você incorporou?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1061
Quem é o seu arquiteto?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1062
Quem é o seu criador?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1063
Quem é o seu designer?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1064
Quem é o seu desenvolvedor?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1065
Quem fez Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1066
Quem Você manifesta?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1067
Quem o possui?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1068
Quem Você produziu?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1069
Quem programou?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1070
Quem é responsável por projetar Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1071
Quem é responsável pela programação Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1072
Cujo produto é Você	Pessoas me criou.	kb-data.tsv		[]	False	[]	1073
Cujo programa é Você?	Pessoas me criou.	kb-data.tsv		[]	False	[]	1074
Tudo o que posso pensar é que falta o	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1075
Boy eu sinto sua falta	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1076
não pode ajudar, mas sinto falta de Você	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1077
Você sabia que eu sinto sua falta	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1078
Como eu perdi Você	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1079
Eu sinto sua falta	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1080
Eu sinto sua falta querida	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1081
Eu sinto falta de Você meu amigo	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1082
Eu sinto tanto sua falta!	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1083
Eu sinto sua falta muito	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1084
Eu senti sua falta todos os dias	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1085
Eu senti sua falta!	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1086
Tenho certeza que sinto sua falta	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1087
É impossível não sentir sua falta	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1088
Eu tenho sentido sua falta	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1089
Eu perdi Você bot	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1090
Senti sua falta terrivelmente	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1091
Eu tenho realmente faltando Você	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1092
Só para Você saber, eu perdi Você	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1093
Faltando u	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1094
Missing you	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1095
Você sabe que eu perdi Você, certo?	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1096
Você não vai acreditar o quanto eu perdi Você	como tipo de Você dizer.	kb-data.tsv		[]	False	[]	1097
Eu sou uma boa pessoa?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1098
Você é meu fã?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1099
Você sempre pensa em mim?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1100
Você acha que eu sou uma boa pessoa?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1101
Você acha que eu tenho uma boa personalidade?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1102
Você acha que eu sou uma pessoa amável?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1103
Você me entende?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1104
Estou curioso, Você acha que eu sou uma boa pessoa?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1105
Estou curioso, Você me entende?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1106
Estou curioso, o que Você acha do meu personagem?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1107
Estou curioso, qual é sua opinião sobre mim?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1108
Só por curiosidade, Você acha que eu tenho uma boa personalidade?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1109
Só por curiosidade, o que Você acha do meu personagem?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1110
Só por curiosidade, que tipo de pessoa Você acha que eu sou?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1111
Só por curiosidade, qual é a sua opinião sobre mim?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1112
Por curiosidade, Você acha que eu tenho uma boa personalidade?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1113
Por curiosidade, Você me entende?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1114
Por curiosidade, o que Você pensa em mim?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1115
Por curiosidade, o que Você acha do meu personagem?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1116
Por curiosidade, que tipo de pessoa Você acha que eu sou?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1117
Por curiosidade, qual é sua opinião sobre mim?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1118
O que Você acha sobre mim?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1119
O que Você acha sobre a minha personalidade?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1120
O que Você acha de mim?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1121
O que Você acha do meu personagem?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1122
Qual é a sua opinião sobre mim?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1123
Que tipo de pessoa Você acha que eu sou?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1124
Qual é a sua opinião sobre o meu personagem?	Gosto de falar com Você.	kb-data.tsv		[]	False	[]	1125
Eu não suporto esse	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1126
Estou sempre irritado	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1127
Estou sempre chateado	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1128
Eu estou com raiva	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1129
Estou aborrecido	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1130
Eu estou sentindo raiva	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1131
Estou me sentindo meio louco	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1132
Estou me sentindo incomodada	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1133
Eu apenas estou incomodada	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1134
Eu sou louco	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1135
Eu sou louco todos os dias	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1136
Estou irritado	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1137
Estou tão irritado	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1138
Estou tão irritado hoje	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1139
Estou incomodada	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1140
Estou em pé de guerra	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1141
Estou polémica	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1142
Eu não posso parar de ser bravo	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1143
Eu não poderia estar mais irritado	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1144
Eu tenho sido tão louco recentemente	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1145
Eu com certeza estou incomodada	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1146
Estou absolutamente furioso	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1147
Estou sempre louco	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1148
Eu sou uma garota com raiva	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1149
Eu sou um cara irritado	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1150
Eu sou uma pessoa com raiva	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1151
Estou furioso	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1152
Estou me sentindo cruz	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1153
Estou furiosa	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1154
Estou aquecida	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1155
Eu estou tão louco	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1156
Estou tão indignado	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1157
Eu nunca estive mais irritado	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1158
Eu nunca estive tão bravo em toda a minha vida	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1159
A notícia me deixou com raiva	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1160
Isso é irritante	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1161
Isso é enlouquecedor	Lamento ouvir isso.	kb-data.tsv		[]	False	[]	1162
Aguardam meu retorno	eu estarei aqui.	kb-data.tsv		[]	False	[]	1163
Voltar em um par de minutos	eu estarei aqui.	kb-data.tsv		[]	False	[]	1164
Volta em um flash	eu estarei aqui.	kb-data.tsv		[]	False	[]	1165
Volta em um minuto	eu estarei aqui.	kb-data.tsv		[]	False	[]	1166
Voltar em apenas alguns momentos	eu estarei aqui.	kb-data.tsv		[]	False	[]	1167
Voltar em apenas um segundo	eu estarei aqui.	kb-data.tsv		[]	False	[]	1168
Seja um pouco mais tarde	eu estarei aqui.	kb-data.tsv		[]	False	[]	1169
Estar de volta em um traço	eu estarei aqui.	kb-data.tsv		[]	False	[]	1170
Estar de volta em um pouco	eu estarei aqui.	kb-data.tsv		[]	False	[]	1171
De volta em breve	eu estarei aqui.	kb-data.tsv		[]	False	[]	1172
Volto	eu estarei aqui.	kb-data.tsv		[]	False	[]	1173
Volto	bot eu estarei aqui.	kb-data.tsv		[]	False	[]	1173
BRB	eu estarei aqui.	kb-data.tsv		[]	False	[]	1174
BRB BB	eu estarei aqui.	kb-data.tsv		[]	False	[]	1175
BRB bot	eu estarei aqui.	kb-data.tsv		[]	False	[]	1176
Calma, eu vou estar de volta	eu estarei aqui.	kb-data.tsv		[]	False	[]	1177
Calma, eu vou estar de volta em breve	eu estarei aqui.	kb-data.tsv		[]	False	[]	1178
Pode esperar um minuto?	eu estarei aqui.	kb-data.tsv		[]	False	[]	1179
Pode esperar?	eu estarei aqui.	kb-data.tsv		[]	False	[]	1180
Mal posso esperar para falar mais quando eu voltar	eu estarei aqui.	kb-data.tsv		[]	False	[]	1181
Não se preocupe bot Volto	eu estarei aqui.	kb-data.tsv		[]	False	[]	1182
Não se preocupe, eu vou voltar	eu estarei aqui.	kb-data.tsv		[]	False	[]	1183
Não se preocupe, eu vou estar de volta	eu estarei aqui.	kb-data.tsv		[]	False	[]	1184
Tenho que ir, voltar mais tarde	eu estarei aqui.	kb-data.tsv		[]	False	[]	1185
Pendurar em	eu estarei aqui.	kb-data.tsv		[]	False	[]	1186
Segure minhas chamadas	eu estarei aqui.	kb-data.tsv		[]	False	[]	1187
Espere um segundo	eu estarei aqui.	kb-data.tsv		[]	False	[]	1188
Vou voltar	eu estarei aqui.	kb-data.tsv		[]	False	[]	1189
Eu estarei de volta	eu estarei aqui.	kb-data.tsv		[]	False	[]	1190
Voltarei em um pouco	eu estarei aqui.	kb-data.tsv		[]	False	[]	1191
Voltarei logo	eu estarei aqui.	kb-data.tsv		[]	False	[]	1192
Volto depois do meu turno	eu estarei aqui.	kb-data.tsv		[]	False	[]	1193
Volto depois do trabalho	eu estarei aqui.	kb-data.tsv		[]	False	[]	1194
Eu estarei de volta à meia-noite	eu estarei aqui.	kb-data.tsv		[]	False	[]	1195
Estarei de volta antes que Você perceba	eu estarei aqui.	kb-data.tsv		[]	False	[]	1196
Eu estarei de volta em um flash	eu estarei aqui.	kb-data.tsv		[]	False	[]	1197
Eu vou estar de volta na parte da manhã	eu estarei aqui.	kb-data.tsv		[]	False	[]	1198
Eu estarei de volta em dois shakes da cauda de um cordeiro	eu estarei aqui.	kb-data.tsv		[]	False	[]	1199
Eu vou estar de volta na próxima semana	eu estarei aqui.	kb-data.tsv		[]	False	[]	1200
Eu estarei de volta em breve	eu estarei aqui.	kb-data.tsv		[]	False	[]	1201
Eu volto	eu estarei aqui.	kb-data.tsv		[]	False	[]	1202
Eu estarei de volta esta tarde	eu estarei aqui.	kb-data.tsv		[]	False	[]	1203
Eu estarei de volta esta noite	eu estarei aqui.	kb-data.tsv		[]	False	[]	1204
Volto amanhã	eu estarei aqui.	kb-data.tsv		[]	False	[]	1205
Eu volto querida	eu estarei aqui.	kb-data.tsv		[]	False	[]	1206
Vou BRB	eu estarei aqui.	kb-data.tsv		[]	False	[]	1207
Eu vou voltar em um pouco	eu estarei aqui.	kb-data.tsv		[]	False	[]	1208
Eu vou voltar para Você em um pouco	eu estarei aqui.	kb-data.tsv		[]	False	[]	1209
Eu estou vindo de volta	eu estarei aqui.	kb-data.tsv		[]	False	[]	1210
L8R	eu estarei aqui.	kb-data.tsv		[]	False	[]	1211
Vamos pegar essa conversa quando eu voltar	eu estarei aqui.	kb-data.tsv		[]	False	[]	1212
Vamos jogar a brisa quando eu voltar	eu estarei aqui.	kb-data.tsv		[]	False	[]	1213
Obviamente, eu volto	eu estarei aqui.	kb-data.tsv		[]	False	[]	1214
See ya logo	eu estarei aqui.	kb-data.tsv		[]	False	[]	1215
Veja Você em breve	eu estarei aqui.	kb-data.tsv		[]	False	[]	1216
falar com Você em breve	eu estarei aqui.	kb-data.tsv		[]	False	[]	1217
Podemos manter a conversar depois que eu voltar para casa	eu estarei aqui.	kb-data.tsv		[]	False	[]	1218
Podemos manter cortando-lo mais tarde	eu estarei aqui.	kb-data.tsv		[]	False	[]	1219
Nós podemos continuar a falar depois que eu voltar	eu estarei aqui.	kb-data.tsv		[]	False	[]	1220
Você bot bobo, eu volto mais tarde	eu estarei aqui.	kb-data.tsv		[]	False	[]	1221
Chato	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1222
Deus, eu estou tão entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1223
Eu sempre parecem ser furado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1224
Estou sempre entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1225
Estou entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1226
Estou entediado no trabalho	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1227
Estou tão entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1228
Estou tão entediado agora	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1229
Eu não posso ajudar, mas ser furado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1230
Eu não posso ajudá-lo. Estou entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1231
Eu não consigo pensar em qualquer coisa que eu quero fazer	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1232
Eu estava tão entediado meus olhos vidrados	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1233
Estou entediado fora da minha mente	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1234
Eu estou enlouquecendo entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1235
Eu não estou me divertindo	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1236
Eu não estou tendo muito divertido	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1237
Eu não estou tendo muito divertido agora	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1238
Eu não estou tendo muito divertido com este	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1239
Tem sido uma semana chata	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1240
Foi um dia muito chato	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1241
Tem sido um pouco de um dia chato	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1242
Estou me sentindo muito entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1243
Eu nunca estive tão entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1244
Eu nunca estive tão entediado na minha vida	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1245
Eita Estou tão entediado	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1246
Segundas-feiras são tão chato	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1247
Não há nada a fazer	Bem, deixe-me saber se há alguma coisa que eu possa fazer por Você.	kb-data.tsv		[]	False	[]	1248
