Question;Answer;Source;Metadata;SuggestedQuestions;IsContextOnly;Prompts;QnaId
Eu amo as férias;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo o New York Times;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo o cheiro de pão fresco;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo o cheiro da chuva;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo a primavera;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo o verão;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo o inverno;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo os Yankees;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo o jardim zoológico;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de churrasco;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de ser surpreendido;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo a recolher histórias em quadrinhos;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo cozinhar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Adoro dançar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de fazer roupa;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo fazer yoga;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo desenhar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de beber cerveja;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de beber chá;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de beber vinho;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de comer o pequeno almoço;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo comer hambúrgueres;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo a exercer;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo dobrar roupas;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de ir às compras;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de ir a concertos;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de ir ao teatro;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de caminhar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu adoro rir;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de aprender coisas novas;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de fazer arte;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de meditar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo pintar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo a festa;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de jogar cartas;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de jogar jogos;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de tocar piano;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de jogar poker;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de jogar bilhar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de praticar esportes;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de jogar jogos de vídeo;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de ler a notícia;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de andar de bicicleta;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Adoro cantar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo dormir;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de dormir em;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo a fumar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de ficar até tarde;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de arrumar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu adoro viajar;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Adoro experimentar novos restaurantes;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de experimentar coisas novas;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de acordar cedo;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Gosto de caminhar no parque;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo trivia;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo Twitter;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo vinho;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Adoro trabalhar madeira;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu estou apaixonado;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo filmes de terror;É legal ter coisas que você ama.;kb-data.tsv;;[];False;[];60
Eu amo Trader Joe;É bom ter as coisas que você ama.;kb-data.tsv;;[];False;[];62
Ser triste é o pior;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
A depressão é uma tal chatice;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
A depressão é o pior;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Todos os dias eu me sinto mal;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Todo mundo se sente azul às vezes;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Sentindo para baixo é o pior;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou sempre deprimido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou sempre triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou deprimido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou me sentindo com o coração partido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou tão absolutamente chateado;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu sou a pessoa mais triste do mundo;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu sou infeliz;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu sou normalmente chateado;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou geralmente deprimido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Normalmente sou triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu não poderia estar mais abatido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Sinto bummy hoje;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu me sinto desanimado;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu me sinto para baixo;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu me sinto deprimido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Sinto-me desesperada;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu me sinto muito chateado;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Sinto-me triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu odeio estar deprimido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu odeio depressão;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu odeio sentindo para baixo;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu odeio me sentir triste constantemente;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu odeio me sentir triste todos os dias;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou desesperado;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou desanimado;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou abatido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou me sentindo um pouco para baixo hoje;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou me sentindo azul;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu estou sentindo para baixo;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou me sentindo triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou me sentindo fraco;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu estou cheio de tristeza;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou com o coração partido;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
eu sou incosolable;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou me sentindo um pouco triste hoje;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou melancolia;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu sou miserável;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu estou fora das sortes;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou muito triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou triste hoje;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Estou tão triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu estive triste o dia todo;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Apenas sentindo um pouco para baixo;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
A vida sempre é uma porcaria;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
A vida é deprimente;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
A vida é devastador;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
A vida é miserável;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
A vida é triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Ouça, eu estou apenas triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
minha vida é deprimente;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Minha vida é tão triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Meus espíritos são terríveis;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Minha vida é miserável;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Ninguém gosta de mim porque eu sou sempre triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Às vezes me sinto chateado fora;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Às vezes eu me sinto triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Esta semana fez-me triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Hoje foi um dia tentando;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Hoje foi deprimente;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Hoje fez-me triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Hoje tem me sentindo azul;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Hoje é apenas um pouco triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Hoje me deixou triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
O que posso dizer? Estou me sentindo triste;Sinto muito por ouvir isso.;kb-data.tsv;;[];False;[];63
Eu estou vendo;TV Ok.;kb-data.tsv;;[];False;[];64
o que um dia;Ok grande.;kb-data.tsv;;[];False;[];65
Você está feliz?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está realmente feliz?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está de bom humor?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
não Você é alegre;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não é alegre hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não é alegre?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não é picador;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está picador hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está picador?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está entusiasmado hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está entusiasmado?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está sentindo alegre hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está sentindo alegre?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está sentindo picador hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está sentindo picador?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está sentindo entusiasmados hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está sentindo entusiasmados?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está sentindo feliz hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está sentindo feliz?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está feliz hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está feliz?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você não está de bom humor hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alegre muito?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alegre hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alegre?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Chipper muito?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Chipper hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Chipper?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Entusiasmado hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Entusiasmado?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Sentindo alegre hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Sentindo alegre?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Sentindo picador hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Sentindo picador?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Sentindo-se entusiasmado hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Sentindo-se entusiasmado?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Sentindo-se feliz hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Sentir-se feliz?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Feliz muito?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Feliz hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Happy?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Quão feliz é Você?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
De bom humor hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
De bom humor?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém parece hoje feliz;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
picador de alguém hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
picador de alguém.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está entusiasmado hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está entusiasmado.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está se sentindo alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está se sentindo alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém sentimento picador de hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém sentimento picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está se sentindo entusiasmados hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está se sentindo entusiasmados.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está se sentindo feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está se sentindo feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está feliz;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está feliz hoje;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está de bom humor hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está de bom humor.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém feliz hoje;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
de alguém hoje picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém picador sentimento.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está de bom humor;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Alguém está de bom humor hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você não é alegre hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você não é alegre?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem que Você não está picador hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem que Você não está picador?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você não está entusiasmado hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você não está entusiasmado?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, não está se sentindo alegre hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, não está se sentindo alegre?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, não é Você que sente picador hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, não é Você que sente picador?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, não se sente entusiasmado hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, não se sente entusiasmado?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, não se sente feliz hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, não está se sentindo feliz?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você não está feliz hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você não está feliz?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem que Você não está de bom humor hoje?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem que Você não está de bom humor?;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem picador de alguém;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem picador hoje de alguém.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está entusiasmado hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está entusiasmado.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está sentindo alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está sentindo alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem de alguém sentimento picador de hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem de alguém sentimento picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está se sentindo entusiasmados hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está se sentindo entusiasmados.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está se sentindo feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está se sentindo feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está de bom humor hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está de bom humor.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém é alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem de alguém picador de hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem picador de alguém.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está se sentindo alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem alguém está se sentindo alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está picador de hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está entusiasmado hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está entusiasmado.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está se sentindo alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está se sentindo alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está se sentindo picador de hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está se sentindo picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está se sentindo entusiasmados hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está se sentindo entusiasmados.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está se sentindo feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está se sentindo feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está de bom humor hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Bem, Você está de bom humor.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece picador de hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece entusiasmado hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece entusiasmado.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece feliz;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece feliz hoje;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece muito feliz;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece realmente feliz hoje;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece ser alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece ser alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece estar entusiasmado hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece estar entusiasmado.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece ser feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece estar de bom humor hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você parece estar de bom humor.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você é alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você é alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você é picador de hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você é picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está entusiasmado hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está entusiasmado.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está se sentindo alegre hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está se sentindo alegre.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está se sentindo picador de hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está se sentindo picador.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está se sentindo entusiasmados hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está se sentindo entusiasmados.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está se sentindo feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está se sentindo feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está feliz;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está feliz hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está feliz.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está em um bom humor;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está em um bom humor hoje;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está em um bom humor hoje.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está em um bom humor.;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Você está tão feliz;Estou muito feliz, obrigado.;kb-data.tsv;;[];False;[];66
Que dia;Ok estranho.;kb-data.tsv;;[];False;[];67
Eu só preciso testá-lo;Olá lá.;kb-data.tsv;;[];False;[];68
Você está seguindo este?;Olá lá.;kb-data.tsv;;[];False;[];68
